index,x,y,z
17041,-0.014633,-0.081757,-0.983841
17042,-0.019348,-0.086914,-0.98526
17043,-0.017776,-0.082733,-0.968338
17044,-0.018539,-0.085602,-0.974243
17045,-0.018188,-0.086044,-0.984558
17046,-0.01799,-0.083191,-0.985535
17047,-0.017944,-0.07608,-0.986755
17048,-0.02037,-0.077194,-0.994308
17049,-0.01918,-0.080139,-0.989731
17050,-0.017151,-0.082275,-0.991241
17051,-0.019302,-0.076126,-1.000641
17052,-0.016479,-0.078751,-0.997787
17053,-0.022705,-0.080948,-0.990494
17054,-0.016159,-0.089005,-0.995102
17055,-0.022049,-0.091934,-0.989655
17056,-0.018036,-0.09404,-0.976089
17057,-0.021942,-0.099976,-0.983475
17058,-0.019562,-0.098755,-0.992035
17059,-0.014114,-0.094345,-0.986801
17060,-0.01593,-0.087128,-0.986191
17061,-0.021988,-0.08606,-0.989532
17062,-0.018707,-0.090836,-0.993423
17063,-0.014832,-0.085449,-0.985138
17064,-0.021042,-0.094574,-0.995773
17065,-0.017258,-0.099457,-0.987946
17066,-0.024353,-0.101288,-0.988876
17067,-0.02182,-0.096497,-1.004013
17068,-0.018967,-0.089447,-0.99823
17069,-0.017029,-0.08638,-0.998566
17070,-0.015244,-0.083191,-0.99614
17071,-0.01767,-0.082489,-1.004456
17072,-0.015808,-0.080551,-0.983002
17073,-0.010986,-0.083557,-0.977707
17074,-0.01445,-0.090134,-0.991913
17075,-0.018661,-0.087708,-0.973511
17076,-0.014114,-0.09903,-0.974655
17077,-0.016205,-0.104126,-0.974884
17078,-0.014572,-0.096268,-0.983475
17079,-0.021912,-0.099792,-0.993622
17080,-0.026291,-0.096054,-0.995773
17081,-0.016907,-0.096359,-0.994278
17082,-0.014526,-0.097534,-1.007385
17083,-0.014008,-0.098816,-1.004608
17084,-0.021149,-0.094864,-1.004379
17085,-0.023972,-0.101868,-0.990143
17086,-0.023758,-0.109772,-0.987595
17087,-0.023483,-0.10437,-0.978012
17088,-0.028854,-0.103821,-0.99231
17089,-0.028595,-0.101685,-0.972473
17090,-0.036285,-0.099976,-0.982071
17091,-0.037704,-0.099091,-0.980713
17092,-0.03627,-0.095947,-0.980392
17093,-0.048187,-0.096329,-0.992828
17094,-0.051956,-0.095779,-0.995468
17095,-0.053009,-0.101944,-0.995132
17096,-0.048248,-0.095825,-0.994675
17097,-0.049072,-0.096848,-0.994736
17098,-0.054169,-0.102402,-0.99321
17099,-0.061234,-0.104614,-0.992661
17100,-0.065598,-0.109131,-0.977112
17101,-0.064621,-0.111298,-0.980774
17102,-0.065826,-0.111588,-0.98259
17103,-0.060043,-0.111755,-0.97934
17104,-0.075409,-0.109497,-0.995819
17105,-0.070663,-0.106506,-0.994858
17106,-0.070557,-0.112427,-0.993729
17107,-0.068726,-0.108582,-0.996353
17108,-0.071518,-0.11911,-0.998123
17109,-0.077545,-0.105637,-0.990311
17110,-0.075943,-0.105209,-0.996368
17111,-0.076431,-0.096771,-0.992325
17112,-0.074631,-0.094345,-0.972534
17113,-0.081284,-0.093582,-0.985931
17114,-0.080048,-0.085175,-0.976715
17115,-0.080338,-0.089905,-0.990097
17116,-0.080551,-0.108765,-0.993179
17117,-0.082291,-0.114777,-0.978577
17118,-0.081543,-0.115494,-0.981613
17119,-0.088989,-0.113617,-0.991699
17120,-0.084198,-0.12027,-0.97876
17121,-0.085327,-0.12001,-0.982224
17122,-0.078384,-0.109787,-0.999634
17123,-0.07666,-0.101486,-1.001511
17124,-0.086716,-0.085098,-1.012527
17125,-0.076233,-0.10257,-1.002731
17126,-0.08017,-0.093811,-0.994888
17127,-0.075562,-0.10025,-0.994263
17128,-0.085251,-0.097626,-0.985855
17129,-0.084915,-0.109528,-0.997513
17130,-0.085983,-0.106995,-0.973007
17131,-0.079681,-0.101349,-0.968567
17132,-0.083954,-0.109375,-0.978134
17133,-0.085358,-0.097916,-0.975281
17134,-0.078598,-0.087463,-0.98793
17135,-0.074066,-0.100235,-0.992981
17136,-0.072556,-0.093216,-0.985687
17137,-0.077988,-0.118546,-1.009842
17138,-0.081543,-0.111374,-0.983704
17139,-0.07489,-0.110626,-1.015152
17140,-0.079025,-0.11412,-0.978928
17141,-0.078979,-0.094025,-1.006012
17142,-0.079636,-0.113785,-0.975098
17143,-0.083496,-0.088074,-0.998947
17144,-0.077209,-0.098785,-0.969009
17145,-0.073929,-0.083649,-0.981644
17146,-0.078812,-0.104599,-1.002701
17147,-0.070206,-0.105301,-0.9767
17148,-0.067444,-0.096527,-0.971802
17149,-0.060333,-0.111908,-1.018417
17150,-0.054779,-0.106766,-0.971069
17151,-0.061905,-0.132599,-1.007568
17152,-0.047241,-0.114685,-0.977463
17153,-0.048721,-0.098404,-1.006729
17154,-0.037811,-0.086746,-0.993912
17155,-0.02565,-0.097992,-0.969482
17156,-0.011139,-0.108795,-0.971375
17157,-0.016922,-0.107132,-0.983658
17158,-0.01976,-0.103485,-0.98407
17159,-0.019745,-0.098633,-0.962357
17160,-0.016586,-0.120392,-1.033585
17161,-0.014389,-0.118057,-0.966263
17162,-0.019577,-0.134048,-1.028397
17163,-0.014832,-0.117676,-0.980927
17164,-0.015396,-0.094391,-1.030151
17165,-0.00769,-0.111572,-1.000275
17166,-0.018646,-0.09639,-1.006882
17167,-0.016434,-0.120697,-1.028687
17168,-0.011368,-0.110001,-0.974945
17169,-0.020325,-0.128067,-1.015442
17170,-0.014618,-0.108246,-0.981018
17171,-0.021149,-0.114639,-0.983917
17172,-0.016678,-0.105652,-1.007278
17173,-0.006973,-0.105743,-0.968536
17174,-0.015396,-0.102402,-0.975372
17175,-0.009079,-0.114426,-0.96904
17176,-0.018967,-0.127533,-0.992371
17177,-0.010086,-0.099854,-1.012558
17178,-0.013428,-0.120422,-1.01445
17179,-0.008636,-0.126526,-1.013016
17180,-0.019928,-0.113022,-1.000412
17181,-0.013748,-0.118317,-0.985901
17182,-0.017151,-0.114761,-0.995605
17183,-0.010406,-0.125351,-1.034164
17184,-0.0112,-0.099869,-0.967377
17185,-0.01738,-0.114883,-0.986877
17186,-0.015305,-0.117004,-0.974747
17187,-0.01828,-0.115021,-0.988617
17188,-0.00914,-0.110809,-0.984802
17189,-0.014359,-0.107193,-0.984131
17190,-0.023483,-0.120667,-1.013062
17191,-0.020721,-0.111893,-1.00267
17192,-0.013016,-0.102875,-1.013077
17193,-0.014114,-0.099396,-1.008621
17194,-0.014145,-0.108337,-0.994934
17195,-0.01474,-0.101013,-0.986145
17196,-0.009109,-0.119629,-0.984375
17197,-0.014679,-0.127853,-0.965576
17198,-0.015533,-0.146072,-0.995575
17199,-0.012375,-0.126785,-0.979004
17200,-0.013641,-0.13147,-0.989151
17201,-0.024445,-0.112396,-1.003632
17202,-0.010422,-0.116623,-0.976746
17203,-0.018341,-0.109253,-0.971619
17204,-0.015045,-0.117462,-1.010025
17205,-0.015579,-0.122894,-0.986237
17206,-0.010849,-0.099335,-0.99086
17207,-0.022995,-0.11824,-0.985199
17208,-0.014359,-0.126892,-0.998749
17209,-0.018585,-0.12114,-0.977661
17210,-0.017715,-0.120163,-0.99147
17211,-0.015427,-0.121414,-0.975906
17212,-0.019806,-0.123413,-1.001938
17213,-0.010803,-0.113312,-0.991898
17214,-0.016098,-0.118515,-0.967392
17215,-0.018433,-0.122864,-0.974548
17216,-0.018112,-0.112564,-0.99823
17217,-0.010666,-0.126312,-0.965759
17218,-0.016647,-0.126968,-0.984558
17219,-0.012772,-0.152725,-1.005539
17220,-0.020355,-0.120819,-0.994171
17221,-0.017166,-0.120224,-1.007645
17222,-0.011398,-0.122543,-1.013672
17223,-0.015259,-0.132507,-1.000305
17224,-0.006821,-0.141785,-1.000198
17225,-0.027435,-0.120987,-0.967194
17226,-0.0168,-0.141174,-0.994034
17227,-0.015015,-0.128677,-0.949295
17228,-0.011398,-0.124847,-0.979736
17229,-0.01474,-0.109879,-0.992523
17230,-0.016342,-0.118454,-0.980194
17231,-0.024002,-0.124588,-1.001633
17232,-0.016785,-0.11647,-0.994873
17233,-0.0215,-0.124725,-1.005707
17234,-0.009979,-0.114288,-1.017044
17235,-0.014084,-0.106323,-1.013809
17236,-0.011261,-0.107422,-1.002228
17237,-0.014847,-0.112518,-0.967865
17238,-0.022415,-0.121567,-0.973694
17239,-0.010849,-0.115173,-0.956009
17240,-0.017441,-0.122009,-0.981995
17241,-0.005814,-0.121704,-0.960266
17242,-0.015213,-0.12883,-0.97551
17243,-0.017609,-0.115295,-0.97316
17244,-0.021423,-0.124695,-1.000351
17245,-0.020447,-0.135117,-0.988113
17246,-0.019699,-0.140091,-0.997986
17247,-0.012711,-0.142944,-1.007111
17248,-0.017975,-0.139862,-0.985641
17249,-0.018341,-0.143478,-1.023712
17250,-0.018723,-0.12677,-0.995117
17251,-0.018524,-0.116745,-1.00415
17252,-0.009735,-0.126205,-0.981354
17253,-0.014786,-0.127274,-0.976334
17254,-0.015244,-0.125092,-0.987106
17255,-0.019821,-0.114441,-0.975189
17256,-0.019608,-0.127396,-0.954254
17257,-0.021454,-0.121536,-0.969284
17258,-0.014099,-0.12262,-0.97261
17259,-0.007996,-0.130783,-0.960281
17260,-0.025162,-0.125137,-0.985306
17261,-0.01619,-0.126129,-1.008667
17262,-0.011917,-0.099808,-0.971573
17263,-0.007462,-0.107834,-1.037964
17264,-0.013351,-0.109207,-1.001389
17265,-0.014587,-0.117142,-1.021576
17266,-0.012314,-0.13324,-1.029694
17267,-0.017822,-0.137955,-0.977951
17268,-0.01297,-0.129211,-0.971664
17269,-0.018982,-0.135803,-0.975342
17270,-0.019516,-0.12796,-0.958832
17271,-0.018326,-0.137787,-0.964218
17272,-0.015564,-0.122086,-0.97496
17273,-0.013,-0.111435,-0.965424
17274,-0.013,-0.119568,-0.988602
17275,-0.01442,-0.119675,-1.000015
17276,-0.014267,-0.13324,-1.000137
17277,-0.016251,-0.12738,-1.021317
17278,-0.009735,-0.129578,-1.026779
17279,-0.010803,-0.123154,-1.002304
17280,-0.021179,-0.134323,-1.034546
17281,-0.020142,-0.121338,-0.992249
17282,-0.026062,-0.112869,-0.99231
17283,-0.026291,-0.12442,-0.978165
17284,-0.030472,-0.128693,-0.9561
17285,-0.040939,-0.126251,-0.967468
17286,-0.033997,-0.125,-0.964828
17287,-0.039413,-0.115387,-0.942474
17288,-0.038681,-0.111343,-0.952484
17289,-0.045303,-0.133026,-0.981995
17290,-0.047089,-0.1306,-0.99942
17291,-0.045929,-0.137177,-1.007538
17292,-0.054611,-0.14592,-0.993774
17293,-0.062042,-0.130875,-1.016693
17294,-0.068878,-0.135483,-1.027603
17295,-0.061523,-0.130447,-1.014832
17296,-0.065033,-0.12738,-0.998779
17297,-0.065872,-0.129395,-0.995132
17298,-0.067245,-0.129669,-0.986755
17299,-0.072327,-0.127335,-0.977844
17300,-0.072235,-0.113525,-0.947311
17301,-0.0746,-0.112823,-0.955307
17302,-0.071838,-0.116867,-0.986099
17303,-0.075241,-0.113007,-0.966583
17304,-0.077576,-0.111465,-0.956787
17305,-0.074661,-0.113617,-0.974548
17306,-0.07872,-0.106552,-0.995026
17307,-0.082855,-0.102982,-1.015869
17308,-0.080948,-0.103394,-1.003906
17309,-0.080811,-0.114731,-1.014679
17310,-0.093292,-0.131943,-1.010437
17311,-0.080704,-0.114441,-0.995758
17312,-0.08638,-0.124557,-1.014618
17313,-0.085648,-0.104919,-0.973129
17314,-0.087601,-0.125168,-0.98558
17315,-0.090561,-0.113632,-0.961472
17316,-0.088684,-0.124802,-0.970657
17317,-0.085083,-0.130203,-0.983093
17318,-0.095596,-0.124496,-0.977097
17319,-0.086029,-0.116608,-1.00116
17320,-0.088898,-0.106842,-0.958115
17321,-0.089752,-0.120956,-0.987534
17322,-0.093872,-0.120636,-1.001801
17323,-0.096008,-0.123886,-1.016846
17324,-0.09523,-0.108002,-0.990433
17325,-0.097153,-0.112213,-0.994064
17326,-0.091827,-0.105408,-1.0056
17327,-0.086914,-0.116165,-1.006592
17328,-0.090775,-0.111359,-0.978409
17329,-0.098999,-0.10817,-0.98494
17330,-0.087708,-0.12059,-0.971268
17331,-0.090912,-0.096283,-0.961304
17332,-0.089478,-0.111252,-0.97374
17333,-0.08313,-0.105804,-0.975769
17334,-0.092148,-0.119293,-0.977585
17335,-0.090378,-0.125137,-1.013168
17336,-0.091904,-0.118652,-0.986343
17337,-0.082245,-0.107147,-1.009216
17338,-0.086319,-0.11319,-1.010345
17339,-0.085388,-0.096603,-1.013885
17340,-0.086624,-0.109818,-1.010178
17341,-0.08223,-0.100754,-1.013016
17342,-0.080765,-0.108398,-0.973511
17343,-0.089691,-0.103043,-0.946793
17344,-0.08519,-0.076767,-0.958679
17345,-0.074295,-0.08606,-0.97789
17346,-0.077988,-0.08815,-0.940277
17347,-0.082443,-0.074753,-0.98204
17348,-0.079605,-0.086838,-1.00473
17349,-0.081589,-0.097473,-0.967117
17350,-0.083267,-0.124939,-1.036942
17351,-0.089203,-0.111511,-0.972092
17352,-0.081757,-0.116547,-1.041214
17353,-0.076599,-0.105118,-1.014069
17354,-0.077225,-0.116592,-1.006119
17355,-0.076721,-0.117477,-1.018845
17356,-0.068802,-0.112915,-0.989227
17357,-0.067902,-0.110031,-0.971252
17358,-0.059128,-0.116348,-0.991928
17359,-0.051376,-0.100571,-0.977402
17360,-0.04277,-0.106186,-0.987106
17361,-0.042709,-0.116638,-0.980667
17362,-0.034912,-0.120316,-0.982544
17363,-0.017319,-0.088989,-0.987457
17364,-0.026154,-0.088867,-1.021606
17365,-0.009552,-0.090637,-0.99498
17366,-0.011749,-0.094788,-1.011688
17367,-0.026505,-0.104523,-0.998016
17368,-0.020401,-0.093033,-0.980362
17369,-0.019455,-0.09848,-1.003693
17370,-0.016129,-0.096207,-0.991287
17371,-0.014282,-0.08638,-0.977676
17372,-0.008301,-0.087814,-0.98143
17373,-0.006546,-0.083893,-0.977005
17374,-0.01062,-0.112183,-0.987823
17375,-0.017776,-0.095779,-0.986984
17376,-0.022232,-0.107483,-0.983658
17377,-0.011688,-0.09642,-1.004395
17378,-0.019577,-0.114014,-1.010223
17379,-0.01947,-0.107681,-0.979477
17380,-0.014191,-0.104034,-0.983658
17381,-0.01799,-0.091217,-0.999451
17382,-0.013138,-0.102097,-1.01825
17383,-0.008453,-0.109238,-0.996902
17384,-0.018555,-0.108139,-1.001221
17385,-0.014008,-0.102585,-1.023499
17386,-0.007553,-0.099014,-0.963654
17387,-0.015396,-0.106796,-0.985733
17388,-0.012283,-0.099869,-0.960205
17389,-0.016663,-0.112549,-1.001816
17390,-0.010345,-0.102768,-0.958267
17391,-0.013641,-0.111191,-0.984207
17392,-0.016754,-0.120972,-0.98555
17393,-0.010757,-0.105759,-0.98407
17394,-0.02272,-0.113174,-0.993866
17395,-0.017242,-0.105881,-0.984009
17396,-0.020706,-0.111694,-1.014923
17397,-0.009918,-0.091309,-0.996246
17398,-0.010864,-0.085785,-0.995728
17399,-0.012054,-0.078796,-1.00032
17400,-0.010437,-0.092072,-1.01947
17401,-0.017395,-0.099609,-0.998962
17402,-0.015472,-0.099762,-0.991455
17403,-0.024292,-0.095505,-0.96167
17404,-0.011276,-0.118332,-0.981796
17405,-0.02124,-0.10228,-0.959412
17406,-0.015976,-0.129074,-0.976395
17407,-0.018097,-0.119019,-0.962524
17408,-0.020325,-0.126099,-0.988434
17409,-0.014938,-0.12764,-0.988907
17410,-0.010712,-0.127686,-0.999741
17411,-0.007614,-0.119934,-0.985229
17412,-0.017548,-0.109253,-1.036057
17413,-0.01561,-0.116547,-0.988678
17414,-0.019989,-0.104797,-0.977936
17415,-0.025085,-0.11441,-0.990631
17416,-0.026413,-0.117249,-0.999542
17417,-0.023941,-0.086609,-1.001633
17418,-0.008713,-0.082535,-0.99881
17419,-0.007919,-0.09726,-1.001495
17420,-0.020615,-0.108002,-1.016037
17421,-0.011551,-0.105804,-1.001938
17422,-0.022842,-0.096436,-0.961273
17423,-0.011658,-0.092697,-0.971024
17424,-0.009232,-0.107834,-0.991714
17425,-0.021225,-0.10051,-0.96991
17426,-0.008118,-0.110825,-0.971558
17427,-0.026154,-0.103455,-0.983917
17428,-0.020081,-0.103943,-1.008987
17429,-0.018356,-0.124268,-0.994705
17430,-0.022217,-0.115295,-0.995346
17431,-0.008591,-0.1315,-1.035385
17432,-0.018997,-0.102249,-0.970047
17433,-0.017319,-0.134308,-1.00769
17434,-0.020584,-0.126892,-0.971344
17435,-0.032257,-0.120224,-0.982544
17436,-0.01564,-0.127853,-1.024567
17437,-0.018616,-0.127533,-0.979935
17438,-0.025513,-0.100983,-0.985428
17439,-0.015244,-0.105377,-1.015854
17440,-0.020218,-0.091782,-0.984528
17441,-0.032654,-0.101547,-1.011459
17442,-0.002136,-0.102509,-0.973724
17443,-0.017883,-0.092102,-0.999435
17444,-0.015778,-0.107651,-1.0159
17445,-0.011932,-0.086075,-0.991638
17446,-0.029617,-0.113617,-0.983078
17447,-0.003799,-0.085648,-0.977829
17448,-0.024979,-0.107849,-0.956665
17449,-0.011749,-0.092361,-0.982727
17450,-0.021393,-0.109573,-0.960739
17451,-0.028549,-0.12999,-0.990067
17452,-0.018372,-0.116333,-0.982758
17453,-0.020142,-0.129364,-0.989532
17454,-0.017395,-0.116608,-0.998154
17455,-0.023544,-0.125656,-1.011658
17456,-0.020996,-0.108856,-0.991409
17457,-0.023056,-0.111252,-1.023682
17458,-0.015503,-0.105194,-1.000885
17459,-0.026489,-0.102448,-1.005066
17460,-0.021683,-0.107285,-0.999695
17461,-0.013977,-0.108719,-0.987335
17462,-0.023453,-0.106491,-0.985672
17463,-0.018143,-0.101379,-0.992752
17464,-0.020172,-0.100189,-0.968613
17465,-0.020889,-0.105087,-0.954468
17466,-0.019974,-0.10434,-0.986877
17467,-0.01767,-0.104721,-0.967941
17468,-0.021103,-0.103882,-0.988342
17469,-0.026031,-0.106979,-0.987762
17470,-0.020142,-0.110519,-0.998596
17471,-0.020828,-0.110275,-1.000336
17472,-0.014221,-0.111633,-0.986816
17473,-0.023895,-0.106201,-1.010437
17474,-0.028915,-0.11496,-1.006439
17475,-0.020721,-0.105789,-0.982391
17476,-0.023193,-0.104019,-1.00177
17477,-0.021942,-0.10585,-0.993179
17478,-0.019821,-0.099503,-0.966141
17479,-0.020798,-0.096756,-0.963913
17480,-0.0215,-0.090851,-0.963547
17481,-0.019272,-0.091843,-0.970078
17482,-0.018768,-0.091415,-0.977509
17483,-0.015701,-0.094635,-0.986237
17484,-0.01973,-0.094971,-1.003937
17485,-0.020859,-0.095886,-1.012161
17486,-0.020859,-0.099075,-1.005768
17487,-0.023682,-0.102737,-1.018066
17488,-0.020294,-0.102524,-1.002365
17489,-0.022339,-0.095352,-0.979797
17490,-0.018021,-0.093536,-0.986145
17491,-0.019363,-0.09787,-0.977432
17492,-0.016052,-0.095764,-0.969742
17493,-0.022018,-0.092468,-0.974426
17494,-0.021545,-0.09436,-0.981216
17495,-0.025909,-0.097214,-0.974792
17496,-0.020035,-0.092804,-0.978622
17497,-0.016769,-0.098633,-0.981583
17498,-0.020737,-0.104416,-1.004349
17499,-0.02034,-0.099045,-1.001663
17500,-0.020248,-0.09877,-1.010086
17501,-0.017746,-0.09848,-1.009171
17502,-0.018326,-0.09845,-0.999619
17503,-0.021133,-0.099884,-0.999557
17504,-0.023743,-0.092575,-1.003067
17505,-0.024704,-0.093689,-0.988953
17506,-0.02002,-0.090363,-0.978531
17507,-0.019241,-0.099487,-0.975281
17508,-0.024277,-0.092194,-0.975189
17509,-0.023865,-0.085983,-0.974945
17510,-0.020309,-0.089172,-0.965881
17511,-0.020859,-0.099869,-0.973541
17512,-0.025192,-0.100021,-0.979218
17513,-0.019653,-0.098328,-0.985672
17514,-0.021637,-0.093063,-0.996429
17515,-0.024323,-0.094162,-0.993195
17516,-0.024475,-0.097717,-1.001343
17517,-0.024384,-0.095215,-1.007156
17518,-0.022675,-0.093567,-1.001099
17519,-0.020569,-0.092255,-0.997025
17520,-0.017822,-0.089539,-0.978088
17521,-0.01973,-0.086487,-0.977539
17522,-0.018097,-0.082031,-0.974838
17523,-0.017944,-0.087891,-0.973938
17524,-0.020889,-0.093277,-0.980042
17525,-0.023132,-0.088928,-0.971313
17526,-0.019577,-0.087845,-0.993027
17527,-0.016403,-0.080063,-0.994522
17528,-0.019943,-0.08371,-1.00386
17529,-0.016357,-0.082336,-1.006592
17530,-0.022919,-0.082214,-1.009033
17531,-0.021667,-0.082886,-0.999557
17532,-0.023743,-0.083893,-0.997559
17533,-0.017334,-0.090256,-0.990311
17534,-0.016418,-0.086014,-0.971466
17535,-0.023056,-0.088058,-0.977631
17536,-0.019577,-0.091568,-0.975479
17537,-0.018951,-0.089615,-0.965042
17538,-0.017334,-0.087097,-0.969574
17539,-0.016403,-0.083237,-0.979156
17540,-0.022614,-0.089935,-0.993454
17541,-0.024094,-0.090561,-0.998245
17542,-0.020691,-0.089355,-1.003204
17543,-0.020798,-0.08728,-1.001999
17544,-0.026016,-0.086487,-1.008026
17545,-0.024155,-0.091797,-1.009445
17546,-0.02713,-0.088898,-1.003281
17547,-0.018585,-0.080536,-0.990952
17548,-0.021042,-0.083237,-0.995178
17549,-0.021912,-0.088974,-0.98909
17550,-0.023361,-0.091812,-0.980072
17551,-0.021057,-0.088684,-0.979599
17552,-0.021896,-0.088669,-0.979446
17553,-0.018875,-0.08905,-0.966949
17554,-0.019806,-0.09137,-0.977676
17555,-0.020615,-0.089401,-0.986496
17556,-0.017975,-0.085922,-0.98819
17557,-0.024033,-0.082489,-1.004395
17558,-0.01709,-0.083588,-0.998413
17559,-0.026978,-0.079361,-1.006149
17560,-0.024094,-0.07431,-1.00563
17561,-0.02858,-0.073929,-0.995514
17562,-0.021744,-0.068024,-0.992462
17563,-0.017761,-0.070023,-0.986374
17564,-0.020401,-0.068451,-0.981903
17565,-0.019943,-0.065826,-0.967758
17566,-0.020035,-0.068451,-0.975098
17567,-0.018478,-0.070816,-0.972427
17568,-0.017609,-0.067474,-0.983627
17569,-0.014816,-0.063889,-0.989914
17570,-0.018677,-0.080505,-0.986374
17571,-0.019226,-0.079346,-0.98996
17572,-0.020935,-0.076447,-1.010666
17573,-0.024109,-0.077057,-1.012314
17574,-0.021332,-0.082199,-0.999939
17575,-0.019699,-0.082184,-1.000977
17576,-0.024323,-0.079849,-0.99971
17577,-0.02124,-0.077545,-0.998154
17578,-0.021103,-0.076019,-0.980408
17579,-0.025055,-0.084946,-0.974091
17580,-0.021164,-0.077499,-0.979553
17581,-0.017899,-0.07486,-0.985413
17582,-0.015533,-0.073471,-0.983307
17583,-0.019958,-0.081161,-0.982819
17584,-0.023697,-0.081253,-0.992279
17585,-0.020447,-0.076721,-0.992661
17586,-0.017151,-0.069168,-1.001205
17587,-0.020584,-0.075104,-1.006088
17588,-0.025513,-0.077271,-0.996246
17589,-0.024292,-0.072617,-0.996429
17590,-0.026596,-0.070557,-1.001221
17591,-0.026291,-0.072876,-0.988708
17592,-0.021332,-0.073898,-0.97905
17593,-0.022095,-0.069397,-0.988052
17594,-0.022614,-0.07103,-0.977997
17595,-0.014038,-0.071777,-0.976486
17596,-0.017365,-0.068756,-0.98909
17597,-0.018219,-0.065094,-0.989243
17598,-0.019867,-0.068558,-0.990295
17599,-0.018921,-0.076141,-0.988998
17600,-0.023972,-0.077454,-0.990814
17601,-0.021744,-0.071365,-0.993469
17602,-0.024155,-0.074188,-0.996094
17603,-0.023209,-0.076782,-0.990921
17604,-0.027939,-0.079224,-0.999115
17605,-0.023941,-0.078186,-0.9897
17606,-0.020844,-0.072891,-0.988892
17607,-0.019577,-0.077515,-0.993591
17608,-0.018906,-0.077057,-0.988251
17609,-0.019135,-0.076202,-0.978851
17610,-0.01825,-0.074219,-0.980728
17611,-0.02359,-0.077515,-0.984268
17612,-0.020828,-0.078918,-0.988708
17613,-0.024353,-0.081696,-0.987457
17614,-0.019272,-0.078415,-0.985962
17615,-0.021454,-0.076126,-0.990219
17616,-0.023956,-0.073563,-1.003342
17617,-0.023224,-0.073334,-0.999176
17618,-0.020782,-0.073914,-0.998169
17619,-0.020905,-0.073471,-0.998306
17620,-0.021637,-0.069809,-0.991104
17621,-0.023407,-0.069122,-0.989838
17622,-0.021194,-0.075104,-0.987579
17623,-0.019592,-0.074722,-0.976852
17624,-0.019775,-0.07515,-0.985352
17625,-0.019684,-0.078995,-0.983109
17626,-0.020599,-0.0737,-0.98143
17627,-0.021164,-0.07341,-0.985626
17628,-0.022476,-0.071976,-0.985794
17629,-0.022385,-0.076813,-0.990555
17630,-0.022629,-0.073898,-0.988617
17631,-0.022751,-0.072067,-0.997864
17632,-0.019577,-0.07103,-1.001144
17633,-0.021729,-0.074478,-1.004242
17634,-0.016693,-0.066254,-0.991486
17635,-0.002701,-0.07077,-0.991531
17636,-0.00174,-0.07431,-0.98877
17637,-0.000687,-0.075317,-0.98642
17638,0.00415,-0.06839,-0.976486
17639,-0.013641,-0.068924,-0.983902
17640,0.021317,-0.077179,-0.989319
17641,0.022247,-0.073883,-0.982666
17642,0.019409,-0.07457,-0.974121
17643,0.024811,-0.072006,-0.979172
17644,0.024139,-0.078629,-1.000641
17645,0.038177,-0.076019,-0.991241
17646,0.036484,-0.07695,-0.993637
17647,0.043182,-0.082596,-1.001373
17648,0.059372,-0.079315,-0.999496
17649,0.04454,-0.07515,-1.001877
17650,0.051346,-0.078049,-0.995438
17651,0.054626,-0.086945,-0.986847
17652,0.050964,-0.085831,-0.985367
17653,0.057236,-0.075424,-0.983917
17654,0.054016,-0.07399,-0.981461
17655,0.051407,-0.076538,-0.987381
17656,0.051498,-0.078979,-0.999222
17657,0.057053,-0.070602,-0.978775
17658,0.055069,-0.072266,-0.987762
17659,0.053604,-0.069824,-0.994873
17660,0.054779,-0.074707,-0.989761
17661,0.051514,-0.073364,-0.998322
17662,0.058517,-0.070908,-0.995941
17663,0.058182,-0.073776,-0.990707
17664,0.057495,-0.076874,-0.995758
17665,0.055786,-0.079132,-0.991028
17666,0.056351,-0.075485,-0.99234
17667,0.058578,-0.07309,-0.998764
17668,0.055511,-0.077835,-0.991211
17669,0.055923,-0.076401,-0.987122
17670,0.054337,-0.070862,-0.989792
17671,0.054657,-0.072891,-0.984406
17672,0.052475,-0.073486,-0.979462
17673,0.05574,-0.076294,-0.982727
17674,0.053299,-0.074829,-0.97702
17675,0.052185,-0.071594,-0.983337
17676,0.058655,-0.070435,-0.986526
17677,0.055222,-0.074905,-0.999512
17678,0.057571,-0.080795,-0.998627
17679,0.056534,-0.076218,-0.998505
17680,0.050537,-0.080643,-0.990158
17681,0.062225,-0.081512,-1.002548
17682,0.062485,-0.080139,-0.993698
17683,0.056671,-0.07872,-0.995697
17684,0.061127,-0.078522,-0.987854
17685,0.058456,-0.075607,-0.989716
17686,0.063354,-0.0793,-0.986633
17687,0.06192,-0.079224,-0.982956
17688,0.059021,-0.080582,-0.989182
17689,0.056915,-0.076645,-0.988739
17690,0.055923,-0.076508,-0.9888
17691,0.054214,-0.081314,-0.989883
17692,0.056885,-0.076355,-0.99614
17693,0.054672,-0.077606,-0.995255
17694,0.056015,-0.078506,-0.99884
17695,0.057007,-0.077209,-1.00119
17696,0.059845,-0.077728,-0.999863
17697,0.060562,-0.075531,-0.988495
17698,0.059784,-0.076218,-0.991699
17699,0.0616,-0.073456,-0.988571
17700,0.057693,-0.075577,-0.983047
17701,0.060135,-0.072327,-0.971313
17702,0.057083,-0.074341,-0.971359
17703,0.055359,-0.075806,-0.994171
17704,0.058136,-0.076599,-0.991592
17705,0.056976,-0.070755,-0.992996
17706,0.054749,-0.073624,-0.999634
17707,0.052979,-0.075439,-0.994476
17708,0.055573,-0.078644,-0.995987
17709,0.056793,-0.078995,-1.002029
